Trajectory,cell_label,n_frames,D,r_squared,filtered,D_err
9469,43,2,,,short,
9470,34,2,,,short,
9471,43,2,,,short,
9472,43,2,,,short,
9473,43,2,,,short,
9474,47,3,,,short,
9475,45,4,,,short,
9476,47,2,,,short,
9477,45,2,,,short,
9478,49,3,,,short,
9479,50,3,,,short,
9480,47,2,,,short,
9481,52,9,,,short,
9482,45,2,,,short,
9483,52,2,,,short,
9484,58,3,,,short,
9485,53,3,,,short,
9486,55,2,,,short,
9487,53,2,,,short,
9488,60,3,,,short,
9489,57,2,,,short,
9490,57,2,,,short,
9491,55,2,,,short,
9492,55,2,,,short,
9493,55,2,,,short,
9494,62,5,,,short,
9495,61,2,,,short,
9496,60,5,,,short,
9497,63,8,,,short,
9498,58,2,,,short,
9499,58,2,,,short,
9500,71,16,0.025096283686190747,0.9884694411038676,ok,0.0010244811166940685
9501,73,3,,,short,
9502,63,4,,,short,
9503,70,5,,,short,
9504,56,4,,,short,
9505,68,2,,,short,
9506,73,2,,,short,
9507,77,6,,,short,
9508,74,3,,,short,
9509,70,2,,,short,
9510,78,2,,,short,
9511,81,16,0.034814757124089143,0.8873314807376969,ok,0.004688918643237422
9512,71,5,,,short,
9513,80,5,,,short,
9514,68,2,,,short,
9515,74,2,,,short,
9516,84,2,,,short,
9517,74,12,0.0022605865211491856,0.6631995407767034,ok,0.000720444209266077
9518,88,11,0.04665608780386032,0.9870610560484062,ok,0.00267088829499145
9519,73,7,,,short,
9520,78,3,,,short,
9521,84,4,,,short,
9522,76,2,,,short,
9523,76,2,,,short,
9524,77,2,,,short,
9525,82,2,,,short,
9526,72,8,,,short,
9527,82,2,,,short,
9528,86,4,,,short,
9529,92,2,,,short,
9530,101,2,,,short,
9531,98,16,0.10034373382564848,0.8960656303509135,ok,0.012916680410842917
9532,103,2,,,short,
9533,99,3,,,short,
9534,96,2,,,short,
9535,89,6,,,short,
9536,108,2,,,short,
9537,105,2,,,short,
9538,96,3,,,short,
9539,102,9,,,short,
9540,98,2,,,short,
9541,104,2,,,short,
9542,107,3,,,short,
9543,95,2,,,short,
9544,104,16,0.0015617024352549446,0.7295893449962318,ok,0.00035935354088696925
9545,96,2,,,short,
9546,98,3,,,short,
9547,103,2,,,short,
9548,112,4,,,short,
9549,114,4,,,short,
9550,104,2,,,short,
9551,97,2,,,short,
9552,105,2,,,short,
9553,109,2,,,short,
9554,114,2,,,short,
9555,116,3,,,short,
9556,114,2,,,short,
9557,120,6,,,short,
9558,115,2,,,short,
9559,109,16,0.1316873085428286,0.9654555792943709,ok,0.00941494344900334
9560,115,3,,,short,
9561,115,2,,,short,
9562,122,4,,,short,
9563,125,4,,,short,
9564,124,16,0.011679472452818664,0.9978307672367931,ok,0.00020582533092971294
9565,125,3,,,short,
9566,121,2,,,short,
9567,133,3,,,short,
9568,144,2,,,short,
9569,134,2,,,short,
9570,148,3,,,short,
9571,153,2,,,short,
9572,153,2,,,short,
9573,147,2,,,short,
9574,13,2,,,short,
9575,18,2,,,short,
9576,12,2,,,short,
9577,21,2,,,short,
9578,27,2,,,short,
9579,27,2,,,short,
9580,32,2,,,short,
9581,27,4,,,short,
9582,29,2,,,short,
9583,35,2,,,short,
9584,37,2,,,short,
9585,34,3,,,short,
9586,43,2,,,short,
9587,43,2,,,short,
9588,34,15,0.003016301153921568,0.4051075892393088,ok,0.0013815280382488378
9589,42,2,,,short,
9590,45,2,,,short,
9591,45,4,,,short,
9592,41,2,,,short,
9593,42,2,,,short,
9594,42,2,,,short,
9595,49,2,,,short,
9596,52,2,,,short,
9597,45,2,,,short,
9598,45,8,,,short,
9599,53,2,,,short,
9600,47,2,,,short,
9601,55,4,,,short,
9602,53,2,,,short,
9603,50,2,,,short,
9604,55,2,,,short,
9605,59,2,,,short,
9606,52,2,,,short,
9607,47,2,,,short,
9608,53,12,0.21847416804428554,0.9572463980900553,ok,0.020648550881346782
9609,53,2,,,short,
9610,53,2,,,short,
9611,55,2,,,short,
9612,59,2,,,short,
9613,53,2,,,short,
9614,62,2,,,short,
9615,62,2,,,short,
9616,65,15,0.04226281020932509,0.9187619093036941,ok,0.004749935469991119
9617,53,2,,,short,
9618,59,2,,,short,
9619,56,2,,,short,
9620,66,2,,,short,
9621,56,2,,,short,
9622,62,3,,,short,
9623,68,8,,,short,
9624,70,2,,,short,
9625,60,2,,,short,
9626,68,15,0.027246400572205398,0.9023860328715424,ok,0.003387036794024522
9627,61,2,,,short,
9628,68,6,,,short,
9629,67,8,,,short,
9630,73,2,,,short,
9631,74,5,,,short,
9632,83,3,,,short,
9633,71,2,,,short,
9634,72,2,,,short,
9635,74,2,,,short,
9636,74,15,0.027491675671534304,0.9861293537828316,ok,0.0012323487247830067
9637,83,3,,,short,
9638,77,2,,,short,
9639,84,2,,,short,
9640,74,2,,,short,
9641,73,2,,,short,
9642,86,7,,,short,
9643,72,2,,,short,
9644,85,2,,,short,
9645,88,4,,,short,
9646,82,3,,,short,
9647,88,3,,,short,
9648,89,2,,,short,
9649,87,2,,,short,
9650,87,15,0.02256742690375687,0.985238854657905,ok,0.001044052750340768
9651,92,2,,,short,
9652,92,2,,,short,
9653,86,3,,,short,
9654,98,2,,,short,
9655,94,2,,,short,
9656,98,11,0.006958771758359758,0.3277772098538764,ok,0.004982758425230244
9657,95,3,,,short,
9658,98,10,0.009881112771806177,0.5978364877765237,ok,0.004052154519717082
9659,106,2,,,short,
9660,98,13,0.5362936589686068,0.9735561103349104,ok,0.03608354663181003
9661,104,5,,,short,
9662,77,2,,,short,
9663,107,2,,,short,
9664,82,5,,,short,
9665,101,5,,,short,
9666,102,4,,,short,
9667,104,2,,,short,
9668,108,2,,,short,
9669,102,2,,,short,
9670,110,2,,,short,
9671,112,2,,,short,
9672,82,5,,,short,
9673,111,2,,,short,
9674,116,2,,,short,
9675,107,3,,,short,
9676,123,2,,,short,
9677,107,2,,,short,
9678,107,6,,,short,
9679,111,2,,,short,
9680,115,2,,,short,
9681,118,2,,,short,
9682,127,2,,,short,
9683,127,8,,,short,
9684,117,15,0.006234120268043635,0.9222352635333851,ok,0.0006842214643456353
9685,119,2,,,short,
9686,127,3,,,short,
9687,136,4,,,short,
9688,132,2,,,short,
9689,145,2,,,short,
9690,134,3,,,short,
9691,134,2,,,short,
9692,142,2,,,short,
9693,147,2,,,short,
9694,13,2,,,short,
9695,4,3,,,short,
9696,30,5,,,short,
9697,30,2,,,short,
9698,30,2,,,short,
9699,34,2,,,short,
9700,39,2,,,short,
9701,30,3,,,short,
9702,43,2,,,short,
9703,37,6,,,short,
9704,45,2,,,short,
9705,46,3,,,short,
9706,50,3,,,short,
9707,49,3,,,short,
9708,47,4,,,short,
9709,52,2,,,short,
9710,58,2,,,short,
9711,62,2,,,short,
9712,61,4,,,short,
9713,62,2,,,short,
9714,63,14,0.05196067677170872,0.9702854652709703,ok,0.003712221586811305
9715,63,4,,,short,
9716,71,2,,,short,
9717,76,4,,,short,
9718,70,7,,,short,
9719,74,3,,,short,
9720,67,4,,,short,
9721,78,7,,,short,
9722,76,2,,,short,
9723,74,4,,,short,
9724,86,3,,,short,
9725,76,3,,,short,
9726,77,2,,,short,
9727,87,2,,,short,
9728,82,2,,,short,
9729,92,3,,,short,
9730,96,2,,,short,
9731,101,3,,,short,
9732,93,6,,,short,
9733,96,2,,,short,
9734,93,3,,,short,
9735,98,5,,,short,
9736,95,3,,,short,
9737,95,5,,,short,
9738,102,5,,,short,
9739,103,3,,,short,
9740,82,2,,,short,
9741,112,2,,,short,
9742,98,2,,,short,
9743,101,3,,,short,
9744,112,4,,,short,
9745,104,2,,,short,
9746,114,2,,,short,
9747,113,2,,,short,
9748,111,3,,,short,
9749,113,2,,,short,
9750,115,3,,,short,
9751,107,2,,,short,
9752,111,5,,,short,
9753,120,3,,,short,
9754,127,7,,,short,
9755,138,5,,,short,
9756,119,2,,,short,
9757,153,13,0.009027514726583818,0.9833284506627841,ok,0.00047987837676139827
9758,142,9,,,short,
9759,153,2,,,short,
9760,15,8,,,short,
9761,2,2,,,short,
9762,25,3,,,short,
9763,4,7,,,short,
9764,16,3,,,short,
9765,25,3,,,short,
9766,25,2,,,short,
9767,29,8,,,short,
9768,23,4,,,short,
9769,22,2,,,short,
9770,23,2,,,short,
9771,29,2,,,short,
9772,39,2,,,short,
9773,40,4,,,short,
9774,39,3,,,short,
9775,30,2,,,short,
9776,40,2,,,short,
9777,37,2,,,short,
9778,43,2,,,short,
9779,34,2,,,short,
9780,45,2,,,short,
9781,43,2,,,short,
9782,50,2,,,short,
9783,45,2,,,short,
9784,49,3,,,short,
9785,49,9,,,short,
9786,50,2,,,short,
9787,50,2,,,short,
9788,52,5,,,short,
9789,47,2,,,short,
9790,55,2,,,short,
9791,53,5,,,short,
9792,53,2,,,short,
9793,59,3,,,short,
9794,57,6,,,short,
9795,55,2,,,short,
9796,52,3,,,short,
9797,53,3,,,short,
9798,57,4,,,short,
9799,62,3,,,short,
9800,62,4,,,short,
9801,55,2,,,short,
9802,62,3,,,short,
9803,60,2,,,short,
9804,62,2,,,short,
9805,64,13,0.012060522018869702,0.9820011006329598,ok,0.0006665879432645739
9806,58,4,,,short,
9807,68,2,,,short,
9808,63,2,,,short,
9809,63,8,,,short,
9810,63,5,,,short,
9811,66,2,,,short,
9812,62,5,,,short,
9813,74,2,,,short,
9814,74,2,,,short,
9815,74,7,,,short,
9816,80,3,,,short,
9817,68,6,,,short,
9818,62,4,,,short,
9819,74,5,,,short,
9820,67,2,,,short,
9821,71,5,,,short,
9822,74,4,,,short,
9823,78,5,,,short,
9824,84,5,,,short,
9825,74,2,,,short,
9826,73,4,,,short,
9827,78,2,,,short,
9828,74,3,,,short,
9829,71,3,,,short,
9830,73,3,,,short,
9831,84,2,,,short,
9832,86,3,,,short,
9833,74,4,,,short,
9834,89,2,,,short,
9835,68,3,,,short,
9836,89,2,,,short,
9837,84,2,,,short,
9838,88,3,,,short,
9839,86,7,,,short,
9840,75,7,,,short,
9841,77,3,,,short,
9842,82,2,,,short,
9843,77,8,,,short,
9844,87,5,,,short,
9845,83,4,,,short,
9846,83,5,,,short,
9847,88,4,,,short,
9848,86,4,,,short,
9849,83,2,,,short,
9850,90,3,,,short,
9851,82,4,,,short,
9852,89,2,,,short,
9853,82,2,,,short,
9854,93,2,,,short,
9855,94,2,,,short,
9856,91,3,,,short,
9857,82,4,,,short,
9858,99,3,,,short,
9859,96,2,,,short,
9860,99,2,,,short,
9861,81,2,,,short,
9862,85,10,,0.15276576887439963,negative_D,0.010902465757638988
9863,96,6,,,short,
9864,108,4,,,short,
9865,88,2,,,short,
9866,109,10,0.14509976667043004,0.9735387641157188,ok,0.01196093584719134
9867,93,5,,,short,
9868,98,4,,,short,
9869,98,13,0.02261414883886319,0.7869035488903653,ok,0.0048043205722173915
9870,98,2,,,short,
9871,88,4,,,short,
9872,109,11,0.09077751933468492,0.9930951010814328,ok,0.003784700768228632
9873,104,2,,,short,
9874,82,3,,,short,
9875,95,4,,,short,
9876,98,2,,,short,
9877,95,6,,,short,
9878,103,7,,,short,
9879,91,2,,,short,
9880,104,3,,,short,
9881,103,4,,,short,
9882,114,2,,,short,
9883,112,2,,,short,
9884,114,4,,,short,
9885,114,5,,,short,
9886,111,3,,,short,
9887,107,3,,,short,
9888,95,13,0.00738945569587726,0.8470736659337232,ok,0.0012817914545664151
9889,114,6,,,short,
9890,113,2,,,short,
9891,110,2,,,short,
9892,115,2,,,short,
9893,111,4,,,short,
9894,123,2,,,short,
9895,116,2,,,short,
9896,119,2,,,short,
9897,101,2,,,short,
9898,118,6,,,short,
9899,101,4,,,short,
9900,120,2,,,short,
9901,118,3,,,short,
9902,126,2,,,short,
9903,126,3,,,short,
9904,125,3,,,short,
9905,120,3,,,short,
9906,127,3,,,short,
9907,128,4,,,short,
9908,132,2,,,short,
9909,127,2,,,short,
9910,135,2,,,short,
9911,132,10,0.025778024315367194,0.9106245449495297,ok,0.004037932844949682
9912,134,5,,,short,
9913,136,2,,,short,
9914,153,4,,,short,
9915,2,2,,,short,
9916,23,3,,,short,
9917,26,2,,,short,
9918,30,2,,,short,
9919,22,5,,,short,
9920,32,2,,,short,
9921,30,3,,,short,
9922,23,6,,,short,
9923,38,2,,,short,
9924,40,2,,,short,
9925,42,2,,,short,
9926,45,2,,,short,
9927,43,2,,,short,
9928,41,2,,,short,
9930,43,2,,,short,
9931,51,2,,,short,
9932,47,2,,,short,
9933,53,5,,,short,
9934,53,2,,,short,
9935,52,3,,,short,
9936,51,2,,,short,
9937,60,3,,,short,
9938,58,3,,,short,
9939,52,3,,,short,
9940,60,2,,,short,
9941,60,3,,,short,
9942,58,3,,,short,
9943,61,3,,,short,
9944,58,2,,,short,
9945,66,3,,,short,
9946,59,3,,,short,
9947,63,3,,,short,
9948,62,6,,,short,
9949,63,3,,,short,
9950,65,5,,,short,
9951,63,3,,,short,
9952,71,3,,,short,
9953,70,3,,,short,
9954,73,2,,,short,
9955,73,3,,,short,
9956,75,5,,,short,
9957,74,2,,,short,
9958,62,2,,,short,
9959,72,2,,,short,
9960,76,3,,,short,
9961,78,5,,,short,
9962,76,2,,,short,
9963,79,3,,,short,
9964,81,2,,,short,
9965,83,3,,,short,
9966,75,2,,,short,
9967,78,4,,,short,
9968,80,3,,,short,
9969,92,2,,,short,
9970,84,3,,,short,
9971,82,3,,,short,
9972,93,2,,,short,
9973,84,2,,,short,
9974,77,4,,,short,
9975,93,2,,,short,
9976,88,2,,,short,
9977,89,2,,,short,
9978,98,4,,,short,
9979,98,2,,,short,
9980,90,5,,,short,
9981,98,6,,,short,
9982,96,2,,,short,
9983,96,2,,,short,
9984,98,12,0.06110728784633287,0.94841274400342,ok,0.0063735372706887035
9985,109,3,,,short,
9986,99,2,,,short,
9987,97,2,,,short,
9988,98,2,,,short,
9989,104,3,,,short,
9990,107,2,,,short,
9991,114,2,,,short,
9992,96,2,,,short,
9993,117,6,,,short,
9994,96,3,,,short,
9995,105,2,,,short,
9996,85,2,,,short,
9997,116,3,,,short,
9998,107,6,,,short,
9999,113,2,,,short,
10000,107,2,,,short,
10001,114,2,,,short,
10002,102,5,,,short,
10003,116,2,,,short,
10004,102,2,,,short,
10005,113,2,,,short,
10006,118,4,,,short,
10007,115,3,,,short,
10008,128,2,,,short,
10009,120,2,,,short,
10010,119,3,,,short,
10011,125,3,,,short,
10012,127,2,,,short,
10013,123,4,,,short,
10014,122,2,,,short,
10015,132,2,,,short,
10016,122,2,,,short,
10017,133,2,,,short,
10018,122,2,,,short,
10019,117,6,,,short,
10020,125,3,,,short,
10021,132,3,,,short,
10022,133,4,,,short,
10023,135,5,,,short,
10024,153,2,,,short,
10025,147,2,,,short,
10026,3,2,,,short,
10027,14,5,,,short,
10028,25,9,,,short,
10029,4,3,,,short,
10030,23,2,,,short,
10031,25,2,,,short,
10032,25,6,,,short,
10033,18,2,,,short,
10034,27,2,,,short,
10035,25,3,,,short,
10036,16,2,,,short,
10037,27,2,,,short,
10038,26,5,,,short,
10039,22,2,,,short,
10040,39,2,,,short,
10041,32,2,,,short,
10042,35,2,,,short,
10043,37,4,,,short,
10044,39,2,,,short,
10045,34,5,,,short,
10046,38,2,,,short,
10047,37,2,,,short,
10048,50,3,,,short,
10049,42,2,,,short,
10050,50,3,,,short,
10051,47,2,,,short,
10052,42,2,,,short,
10053,52,2,,,short,
10054,53,4,,,short,
10055,45,3,,,short,
10056,45,4,,,short,
10057,53,2,,,short,
10058,52,3,,,short,
10059,58,2,,,short,
10060,50,2,,,short,
10061,52,3,,,short,
10062,51,2,,,short,
10063,53,2,,,short,
10064,57,4,,,short,
10065,57,2,,,short,
10066,59,2,,,short,
10067,55,3,,,short,
10068,62,2,,,short,
10069,57,2,,,short,
10070,63,2,,,short,
10071,53,2,,,short,
10072,62,2,,,short,
10073,55,2,,,short,
10074,62,2,,,short,
10075,68,2,,,short,
10076,65,4,,,short,
10077,68,2,,,short,
10078,63,2,,,short,
10079,70,2,,,short,
10080,71,5,,,short,
10081,73,2,,,short,
10082,66,4,,,short,
10083,64,2,,,short,
10084,74,4,,,short,
10085,75,3,,,short,
10086,62,4,,,short,
10087,70,2,,,short,
10088,70,7,,,short,
10089,70,8,,,short,
10090,58,4,,,short,
10091,68,2,,,short,
10092,81,3,,,short,
10093,73,4,,,short,
10094,77,2,,,short,
10095,70,7,,,short,
10096,83,8,,,short,
10097,83,2,,,short,
10098,72,2,,,short,
10099,67,2,,,short,
10100,75,2,,,short,
10101,83,3,,,short,
10102,84,4,,,short,
10103,76,2,,,short,
10104,72,2,,,short,
10105,81,11,0.03081572413599616,0.9732118883746527,ok,0.0025562877439519907
10106,86,6,,,short,
10107,82,2,,,short,
10108,77,6,,,short,
10109,76,5,,,short,
10110,90,3,,,short,
10111,82,3,,,short,
10112,89,5,,,short,
10113,86,5,,,short,
10114,82,2,,,short,
10115,89,2,,,short,
10116,87,2,,,short,
10117,98,2,,,short,
10118,92,2,,,short,
10119,81,11,0.10507039980236559,0.9765310088999698,ok,0.008144315419861015
10120,91,2,,,short,
10121,97,3,,,short,
10122,94,2,,,short,
10123,108,2,,,short,
10124,97,2,,,short,
10125,109,11,0.03037432275343166,0.9909193104651317,ok,0.0014538409631158773
10126,104,2,,,short,
10127,107,8,,,short,
10128,88,2,,,short,
10129,104,3,,,short,
10130,102,2,,,short,
10131,108,5,,,short,
10132,101,11,0.014818876593648478,0.9166382627198489,ok,0.0022344448821971286
10133,112,2,,,short,
10134,112,7,,,short,
10135,114,2,,,short,
10136,97,2,,,short,
10137,103,2,,,short,
10138,109,2,,,short,
10139,109,2,,,short,
10140,110,3,,,short,
10141,113,2,,,short,
10142,123,3,,,short,
10143,119,2,,,short,
10144,115,2,,,short,
10145,118,2,,,short,
10146,117,3,,,short,
10147,120,2,,,short,
10148,117,11,0.007344873253655841,0.7005133107506298,ok,0.002401236166196807
10149,120,2,,,short,
10150,125,2,,,short,
10151,117,2,,,short,
10152,127,5,,,short,
10153,118,2,,,short,
10154,120,2,,,short,
10155,133,8,,,short,
10156,133,2,,,short,
10157,133,3,,,short,
10158,150,2,,,short,
10159,141,2,,,short,
10160,148,2,,,short,
10161,144,2,,,short,
10162,144,3,,,short,
10163,153,2,,,short,
10164,2,4,,,short,
10165,2,2,,,short,
10166,26,10,0.04237567025351916,0.9443685587083608,ok,0.005142519988711825
10167,30,2,,,short,
10168,18,3,,,short,
10169,29,4,,,short,
10170,21,2,,,short,
10171,35,2,,,short,
10172,39,2,,,short,
10173,30,2,,,short,
10174,39,2,,,short,
10175,34,2,,,short,
10176,42,2,,,short,
10177,43,2,,,short,
10178,43,2,,,short,
10179,43,7,,,short,
10180,45,3,,,short,
10181,52,2,,,short,
10182,52,2,,,short,
10183,42,3,,,short,
10184,47,2,,,short,
10185,47,2,,,short,
10186,49,3,,,short,
10187,50,2,,,short,
10188,53,3,,,short,
10189,53,2,,,short,
10190,55,2,,,short,
10191,60,4,,,short,
10192,58,4,,,short,
10193,53,4,,,short,
10194,64,3,,,short,
10195,62,2,,,short,
10196,53,3,,,short,
10197,62,2,,,short,
10198,62,4,,,short,
10199,58,2,,,short,
10200,63,2,,,short,
10201,61,2,,,short,
10202,72,3,,,short,
10203,58,2,,,short,
10204,67,2,,,short,
10205,68,3,,,short,
10206,72,2,,,short,
10207,67,2,,,short,
10208,73,2,,,short,
10209,67,2,,,short,
10210,71,10,0.0176651361606768,0.8590381742089186,ok,0.0035779273973744275
10211,80,4,,,short,
10212,82,3,,,short,
10213,71,2,,,short,
10214,86,3,,,short,
10215,76,3,,,short,
10216,81,2,,,short,
10217,68,2,,,short,
10218,84,3,,,short,
10219,79,2,,,short,
10220,74,2,,,short,
10221,88,3,,,short,
10222,89,2,,,short,
10223,88,3,,,short,
10224,82,3,,,short,
10225,96,9,,,short,
10226,96,3,,,short,
10227,93,10,0.06290855434503537,0.9300229562588183,ok,0.008628013807359983
10228,82,2,,,short,
10229,89,2,,,short,
10230,105,2,,,short,
10231,98,2,,,short,
10232,95,3,,,short,
10233,96,6,,,short,
10234,95,2,,,short,
10235,101,3,,,short,
10236,100,10,0.008517294314957754,0.989110243510671,ok,0.00044684654707795546
10237,91,2,,,short,
10238,104,2,,,short,
10239,109,4,,,short,
10240,104,2,,,short,
10241,108,2,,,short,
10242,112,2,,,short,
10243,107,3,,,short,
10244,82,2,,,short,
10245,107,2,,,short,
10246,111,4,,,short,
10247,85,2,,,short,
10248,115,4,,,short,
10249,123,2,,,short,
10250,120,10,0.04455216643107951,0.24811649987353057,ok,0.03877807877229507
10251,120,9,,,short,
10252,123,2,,,short,
10253,126,4,,,short,
10254,126,8,,,short,
10255,125,3,,,short,
10256,134,2,,,short,
10257,137,2,,,short,
10258,133,7,,,short,
10259,148,10,0.03259082324048904,0.9857887049587715,ok,0.0019565469013162282
10260,2,3,,,short,
10261,25,5,,,short,
10262,21,3,,,short,
10263,23,2,,,short,
10264,27,3,,,short,
10265,16,2,,,short,
10266,26,2,,,short,
10267,22,2,,,short,
10268,22,5,,,short,
10269,35,2,,,short,
10270,29,2,,,short,
10271,23,2,,,short,
10272,39,3,,,short,
10273,30,2,,,short,
10274,39,4,,,short,
10275,39,2,,,short,
10276,30,2,,,short,
10277,30,3,,,short,
10278,37,3,,,short,
10279,43,3,,,short,
10280,42,2,,,short,
10281,34,3,,,short,
10283,43,3,,,short,
10284,43,3,,,short,
10285,43,2,,,short,
10286,45,2,,,short,
10287,45,2,,,short,
10288,42,7,,,short,
10289,50,2,,,short,
10290,52,2,,,short,
10291,49,2,,,short,
10292,47,2,,,short,
10293,45,2,,,short,
10294,47,4,,,short,
10295,45,3,,,short,
10296,52,2,,,short,
10297,45,3,,,short,
10298,52,2,,,short,
10299,55,2,,,short,
10300,47,2,,,short,
10301,53,2,,,short,
10302,53,4,,,short,
10303,62,2,,,short,
10304,58,2,,,short,
10305,62,2,,,short,
10306,66,5,,,short,
10307,64,3,,,short,
10308,66,2,,,short,
10309,58,2,,,short,
10310,63,3,,,short,
10311,67,4,,,short,
10312,64,3,,,short,
10313,71,2,,,short,
10314,70,2,,,short,
10315,66,3,,,short,
10316,61,2,,,short,
10317,77,3,,,short,
10318,65,3,,,short,
10319,62,3,,,short,
10320,68,2,,,short,
10321,71,2,,,short,
10322,65,3,,,short,
10323,72,2,,,short,
10324,83,2,,,short,
10325,86,3,,,short,
10326,83,5,,,short,
10327,89,3,,,short,
10328,78,2,,,short,
10329,92,2,,,short,
10330,83,3,,,short,
10331,76,6,,,short,
10332,88,2,,,short,
10333,82,2,,,short,
10334,92,2,,,short,
10335,87,3,,,short,
10336,88,2,,,short,
10337,80,2,,,short,
10338,84,3,,,short,
10339,82,5,,,short,
10340,89,2,,,short,
10341,93,4,,,short,
10342,89,3,,,short,
10343,89,2,,,short,
10344,103,2,,,short,
10345,82,3,,,short,
10346,95,8,,,short,
10347,87,2,,,short,
10348,102,9,,,short,
10349,88,2,,,short,
10350,94,3,,,short,
10351,90,7,,,short,
10352,81,3,,,short,
10353,99,2,,,short,
10354,104,3,,,short,
10355,105,2,,,short,
10356,95,6,,,short,
10357,97,2,,,short,
10358,95,2,,,short,
10359,103,4,,,short,
10360,100,3,,,short,
10361,77,2,,,short,
10362,98,4,,,short,
10363,91,3,,,short,
10364,101,2,,,short,
10365,82,2,,,short,
10366,112,4,,,short,
10367,91,6,,,short,
10368,102,4,,,short,
10369,97,3,,,short,
10370,97,4,,,short,
10371,113,9,,,short,
10372,112,2,,,short,
10373,113,4,,,short,
10374,120,2,,,short,
10375,114,2,,,short,
10376,105,3,,,short,
10377,107,2,,,short,
10378,114,4,,,short,
10379,114,7,,,short,
10380,111,6,,,short,
10381,120,2,,,short,
10382,115,4,,,short,
10383,123,3,,,short,
10384,123,2,,,short,
10385,110,2,,,short,
10386,128,3,,,short,
10387,127,2,,,short,
10388,117,9,,,short,
10389,120,3,,,short,
10390,121,2,,,short,
10391,132,2,,,short,
10392,133,3,,,short,
10393,127,2,,,short,
10394,127,2,,,short,
10395,136,9,,,short,
10396,134,9,,,short,
10397,150,2,,,short,
10398,148,2,,,short,
10399,153,2,,,short,
10400,153,2,,,short,
10401,139,2,,,short,
10402,25,2,,,short,
10403,27,2,,,short,
10404,29,8,,,short,
10405,29,4,,,short,
10406,34,4,,,short,
10407,31,2,,,short,
10408,38,2,,,short,
10409,43,2,,,short,
10410,38,2,,,short,
10411,43,2,,,short,
10412,47,2,,,short,
10413,43,2,,,short,
10414,42,4,,,short,
10415,47,2,,,short,
10416,43,6,,,short,
10417,49,2,,,short,
10418,45,2,,,short,
10419,47,2,,,short,
10420,42,2,,,short,
10421,51,2,,,short,
10422,52,2,,,short,
10423,49,3,,,short,
10424,45,2,,,short,
10425,55,2,,,short,
10426,53,2,,,short,
10427,53,6,,,short,
10428,53,2,,,short,
10429,57,3,,,short,
10430,53,2,,,short,
10431,56,2,,,short,
10432,58,2,,,short,
10433,58,2,,,short,
10434,55,4,,,short,
10435,52,2,,,short,
10436,58,2,,,short,
10437,62,2,,,short,
10438,58,2,,,short,
10439,59,2,,,short,
10440,61,5,,,short,
10441,56,2,,,short,
10442,63,5,,,short,
10443,67,2,,,short,
10444,67,2,,,short,
10445,72,2,,,short,
10446,63,2,,,short,
10447,58,8,,,short,
10448,64,4,,,short,
10449,74,5,,,short,
10450,69,2,,,short,
10451,68,3,,,short,
10452,61,8,,,short,
10453,74,4,,,short,
10454,68,2,,,short,
10455,70,2,,,short,
10456,73,2,,,short,
10457,73,3,,,short,
10458,68,4,,,short,
10459,81,3,,,short,
10460,75,2,,,short,
10461,71,5,,,short,
10462,76,3,,,short,
10463,73,3,,,short,
10464,84,2,,,short,
10466,73,5,,,short,
10467,79,2,,,short,
10468,84,4,,,short,
10469,86,2,,,short,
10470,84,2,,,short,
10471,88,2,,,short,
